Day,Hour,RingerMode,RingerModeChangedMin,Charging,ChargingChangedMin,ScreenOn,ScreenChangedMin,Proximity,Pitch,MaxAcc,CalledHowManyTimes,TimeSinceLastCall,LastCallPicked,Picked
0,8,Normal,14.73,0,14.73,1,1.98,0,-2,0.004614,8,19.02,1,Baseline
0,8,Vibrate,4.17,0,4.17,0,0.55,0,-7,0.184957,10,7.3,1,Picked
2,21,Silent,29.03,0,29.03,0,0.45,0,-80,0.008998,35,184.07,1,Picked
4,19,Normal,9.6,0,9.6,0,0.3,1,91,0.149099,18,172.3,1,Picked
6,8,Normal,11.72,0,11.72,0,7.25,0,-5,0.031038,37,762.03,1,Picked
6,11,Normal,12.28,0,12.28,0,1.27,0,-7,3.467969,38,34.47,1,Picked
6,17,Normal,24.02,0,24.02,0,0.35,1,-17,3.557248,19,233.28,0,Picked
0,19,Normal,166.07,0,166.07,0,1.63,0,-10,0.157865,19,85.65,1,Picked
1,7,Normal,19.03,0,2.3,0,0.57,0,2,0.308119,1,693.97,1,Picked
0,9,Normal,23.12,0,60.68,0,6.48,0,0,0.001116,5,64.62,1,Picked
0,15,Normal,13.58,0,13.58,0,3.63,1,-3,0.230348,47,358.43,1,Picked
2,20,Normal,630.92,0,630.92,0,1.27,0,-78,0.000448,3,43.65,1,Picked
4,10,Normal,219.18,0,175.75,0,0.65,0,-2,0.001772,1,1002.42,1,Picked
5,10,Normal,114.85,1,9.4,0,3.57,0,0,0.240641,1,111.1,0,Picked
0,17,Normal,673.5,0,512.73,0,0.08,0,-63,0.093882,4,274.08,1,Picked
0,18,Normal,709.73,0,548.97,0,0.68,0,-28,0.00531,4,36.23,1,Picked
1,9,Normal,200.72,0,99.43,0,0.88,0,0,0.002123,23,84.93,1,Picked
1,17,Normal,115.28,1,88.05,1,0.32,0,2,0.000938,24,88.88,1,Baseline
3,14,Normal,471.7,1,17.28,0,3.47,0,1,0.156524,1,1201.35,1,Picked
4,16,Normal,70.23,0,303.52,0,0.45,1,24,0.040903,27,2.67,1,Picked
4,18,Normal,203.53,0,68.97,1,0.02,0,1,0.000511,3,6.48,1,Picked
4,18,Normal,209.15,0,74.58,0,3.92,0,0,0.026936,13,5.62,1,Picked
5,20,Normal,120.97,1,94.43,0,0.9,0,1,0.000677,25,422.63,1,Picked
0,12,Vibrate,161.8,0,161.8,1,7.52,0,-26,0.005678,1,75.58,1,Baseline
1,9,Normal,194.32,1,83.9,1,0.45,0,2,0.000265,1,1191.25,1,Baseline
1,12,Normal,358.33,1,247.92,1,0.25,0,2,0.002946,1,164.02,0,Baseline
1,15,Normal,525.13,0,40.82,0,1.78,0,0,0.003609,3,4.18,0,Picked
1,17,Normal,664.22,0,179.9,1,0.48,1,-169,4.685061,26,59.93,1,Baseline
2,19,Normal,799.28,0,37.42,0,0.17,0,0,0.008899,27,203.72,1,Picked
3,14,Normal,506.95,0,534.37,1,0.48,0,4,0.0013,1,148.12,0,Baseline
3,16,Normal,622.37,0,649.78,1,0.48,1,1,0.000925,4,33.98,1,Baseline
3,18,Normal,728.33,0,755.75,0,7.02,0,-41,0.055176,52,45.12,1,Picked
3,18,Normal,729.67,0,757.08,0,0.6,0,1,0.003552,5,1.33,1,Picked
4,9,Normal,202.43,0,143.47,0,1,0,-40,0.16152,4,912.77,1,Picked
4,15,Normal,520.32,0,461.35,0,2.27,0,-6,0.174957,10,103.65,1,Picked
4,16,Normal,605.83,0,546.87,0,0.17,0,1,4.249181,17,27.78,1,Picked
4,18,Normal,712.3,0,653.33,1,0.03,0,5,0.329016,6,106.47,1,Picked
0,11,Vibrate,92.65,0,277.28,1,0.48,0,-1,0.004848,7,90.52,1,Baseline
1,14,Normal,475.67,0,394.52,0,0.57,0,0,0.005694,2,32.28,0,Picked
3,10,Vibrate,121.57,0,75.25,0,0.07,0,-84,0.038158,9,48.37,1,Picked
3,13,Vibrate,319.55,1,8.53,1,0.02,0,1,0.010725,32,56.2,1,Picked
4,12,Normal,31.12,0,31.12,1,0.48,0,0,3.317314,2,27.12,1,Baseline
6,7,Normal,85.75,0,88.17,0,4.13,0,-46,0.016677,1,1142.45,0,Picked
0,15,Normal,541.72,0,544.1,0,3.25,0,-9,0.001113,8,455.93,1,Picked
1,7,Normal,591.85,0,72.05,1,0.27,0,0,0.007009,58,823,1,Picked
1,14,Vibrate,240.77,0,243.38,1,0.48,0,0,0.003562,9,54.5,1,Baseline
1,16,Normal,81.25,0,327.05,1,0.48,0,0,0.004777,1,66.77,1,Baseline
1,16,Normal,118.08,0,363.88,1,0.22,1,164,0.139395,1,36.83,0,Baseline
2,11,Normal,293.92,0,180.52,0,1.92,0,0,0.001466,11,1105.85,0,Picked
2,11,Normal,305.27,0,191.87,0,3.17,1,-17,3.726653,3,11.35,1,Picked
2,20,Normal,816.23,0,702.83,0,2.32,0,1,0.01308,1,510.97,1,Picked
2,20,Normal,821.17,0,707.77,0,1.4,0,1,3.003584,2,4.93,1,Picked
4,10,Normal,16.97,0,16.97,0,1.33,0,-10,0.036045,6,935.13,1,Picked
4,12,Vibrate,69.02,0,132.52,0,0.97,0,0,0.010045,29,115.55,1,Picked
4,17,Normal,158.5,0,442.13,1,0.25,1,105,3.135846,30,309.62,1,Picked
4,17,Normal,161.07,0,444.7,0,0.47,0,-13,0.019553,31,2.57,1,Picked
4,17,Normal,169.8,0,453.43,0,2.52,0,-11,0.127653,32,8.73,1,Picked
5,12,Normal,343.98,1,55.35,0,0.45,1,13,0.040119,1,115.97,1,Picked
5,16,Normal,561.65,1,59.77,1,1.97,0,-18,0.084579,7,165.93,1,Picked
5,16,Normal,567.55,0,1.48,0,0.17,0,-19,0.542175,3,5.9,1,Picked
0,8,Normal,84.5,0,50.48,0,3.42,0,-59,0.056674,1,873.18,1,Picked
0,11,Normal,271.6,0,118.13,0,1.78,0,-8,0.000629,1,46.77,1,Picked
0,12,Normal,317.73,1,12.3,0,2.65,0,0,0.000456,4,46.13,1,Picked
0,16,Normal,589.8,0,24.57,0,0.48,0,-41,0.100387,2,57.22,1,Picked
1,13,Normal,397.93,0,468.05,1,0.5,0,0,0.005925,1,63.48,1,Baseline
1,15,Normal,536.2,0,606.32,0,1.53,0,0,0.000862,7,138.27,0,Picked
1,16,Normal,593.17,0,663.28,0,0.1,0,-75,0.015188,19,56.97,1,Picked
3,12,Normal,332.72,0,288.12,1,0.48,0,0,0.005459,1,984.13,1,Baseline
4,14,Vibrate,17.07,0,42.8,0,0.48,0,0,0.002583,7,131.92,1,Picked
4,15,Normal,16.75,0,110.13,1,0.5,0,-83,0.003286,36,67.33,1,Baseline
4,22,Silent,71.37,0,39.95,1,0.38,1,85,0.003447,25,0.63,0,Baseline
5,11,Normal,150.52,0,11.35,1,1.43,0,1,0.01208,1,26.08,1,Baseline
6,16,Normal,594.27,0,102.4,0,11.68,0,-3,0.009011,2,229.38,0,Picked
0,8,Normal,90.17,0,51.28,0,1.9,1,-81,0.183099,12,778.73,1,Picked
0,15,Normal,50.12,0,521.23,0,0.87,0,-69,0.008342,38,32.35,1,Picked
1,7,Normal,81.08,0,51.08,0,2.12,0,-6,0.201364,1,792.93,1,Picked
1,16,Normal,88.23,0,568.25,0,2.43,1,-164,0.026792,2,42.53,1,Picked
2,15,Normal,44.02,0,48.22,0,1.25,0,-8,0.005306,1,60.55,1,Picked
2,16,Normal,79.65,0,83.85,0,0.3,0,-22,0.041871,28,1.57,1,Picked
3,15,Normal,49.92,0,123.02,1,0.48,1,-3,0.001841,1,39.62,1,Baseline
4,8,Vibrate,20.37,0,3.83,0,3.83,0,0,0.001582,2,869.63,1,Picked
4,13,Vibrate,353.05,1,239.85,1,0.3,0,-7,0.000052,1,332.68,1,Baseline
5,12,Normal,371.23,1,2.35,0,0.38,0,-6,0.188513,4,140.27,1,Picked
0,15,Normal,57.65,0,749.15,0,5.25,0,3,0.08946,2,16.68,1,Picked
1,13,Vibrate,316.63,0,444.42,1,0.08,0,0,3.617776,1,48.97,1,Picked
2,15,Normal,15.53,0,444.52,0,0.67,1,2,1.042615,43,19.08,0,Picked
2,15,Normal,39.38,0,468.37,0,0.73,0,2,3.153753,2,23.85,1,Picked
6,10,Normal,241.33,0,64.5,0,0.75,1,-173,2.473747,35,1018.25,1,Picked
0,14,Vibrate,389.5,0,466.93,1,0.48,0,-4,0.006979,2,95.33,0,Baseline
0,16,Normal,97.15,0,564.57,0,0.73,0,0,1.079642,31,4.15,1,Picked
1,16,Normal,103.97,1,12.8,0,3.97,0,5,0.284312,7,525.08,1,Picked
2,15,Normal,11.67,0,128.1,0,4.62,1,-70,0.353789,1,230.45,0,Picked
3,8,Vibrate,12.28,1,29.95,1,0.38,0,-6,0.000236,1,49.25,1,Baseline
3,19,Normal,286.93,0,185.72,0,5.2,0,10,1.049462,2,191.92,1,Picked
3,21,Silent,4.77,0,263.57,1,0.12,1,-13,0.003378,4,77.85,1,Baseline
4,15,Normal,22.92,0,48.23,1,0.07,1,-6,0.747598,16,399.3,0,Picked
4,16,Normal,74.95,0,100.27,0,1.7,0,-14,0.486379,3,52.03,1,Picked
5,8,Normal,121.08,0,341.72,0,0.63,0,-3,1.889729,4,970.28,1,Picked
1,13,Vibrate,1417.03,1,45.9,1,0.05,0,1,0.627509,47,13.55,1,Picked
1,13,Vibrate,1429.75,1,58.62,1,0.48,0,0,0.004439,14,12.72,1,Baseline
1,15,Vibrate,94.3,1,2.17,0,0.63,0,4,0.177696,18,104.55,0,Picked
1,15,Vibrate,101.93,0,3.33,1,0.43,1,72,0.602693,2,3.17,1,Baseline
1,16,Vibrate,133.63,0,35.03,1,1.72,0,0,1.454488,33,31.7,0,Picked
1,16,Vibrate,155.2,0,56.6,1,0.48,1,60,1.047569,4,21.57,1,Baseline
2,16,Silent,386.82,0,49.05,1,0.48,0,-11,0.003764,12,71.5,1,Baseline
3,11,Vibrate,159.25,0,198,1,0.45,1,0,0.006965,3,1043.88,1,Baseline
3,11,Vibrate,209.03,0,247.78,1,0.3,0,-5,0.00253,1,49.78,0,Baseline
3,13,Vibrate,289.92,0,328.67,0,0.98,0,-22,1.319881,4,80.88,0,Picked
3,17,Normal,139.98,1,8.3,1,2.65,0,7,0.015745,1,240.08,1,Picked
4,7,Normal,89.52,0,77.65,0,6.1,1,-115,2.785739,13,74.43,1,Picked
5,10,Normal,250.22,0,885.47,1,0.5,0,3,0.002423,4,31.8,1,Baseline
5,10,Normal,264.32,0,899.57,0,0.47,0,1,0.761431,5,14.1,0,Picked
5,11,Normal,327.07,0,35.22,1,0.03,1,163,5.821392,16,24.2,1,Picked
6,7,Normal,73.7,1,43.8,0,2.52,1,18,0.905871,70,627.93,0,Picked
6,8,Vibrate,44.28,1,93.22,0,1.03,0,-34,0.116027,17,49.42,1,Picked
6,11,Normal,48.9,1,12.83,1,0.02,0,-48,0.010923,71,153.07,1,Picked
6,13,Vibrate,50.47,0,50.47,0,0.33,0,0,0.835736,73,59.22,1,Picked
6,15,Vibrate,135.6,0,135.6,1,0.45,1,-65,0.654676,74,85.13,1,Baseline
0,7,Normal,65.05,1,2,0,0.45,0,-17,0.233599,1,688.68,1,Picked
0,12,Vibrate,256.2,0,5.02,1,0.47,1,74,0.845858,20,311.13,1,Baseline
0,12,Vibrate,265.85,0,14.67,0,3.6,1,71,2.814373,2,9.65,0,Picked
1,17,Vibrate,452.88,0,18.38,1,5.65,0,0,0.009274,14,6.68,1,Baseline
1,17,Vibrate,494.3,0,59.8,0,2.45,0,1,0.249457,1,41.42,0,Picked
2,7,Vibrate,1342.3,0,0.02,0,7.18,0,9,0.139988,15,848,1,Picked
2,15,Vibrate,346.52,1,10.63,0,0.87,0,-10,0.008365,51,444.22,1,Picked
3,12,Vibrate,263.88,0,243.03,0,0.62,0,-4,0.61165,3,51.55,0,Picked
3,17,Normal,130.33,0,199.7,0,1.1,0,-25,0.026543,79,256.47,1,Picked
4,7,Normal,60.15,0,1059.48,0,0.62,0,-23,0.056794,80,859.78,1,Picked
4,11,Vibrate,205.15,0,241.65,1,0.47,0,-5,0.000247,5,265.05,1,Baseline
4,16,Normal,106.15,0,0.02,1,0.48,0,-26,0.220557,5,290.97,0,Picked
4,16,Normal,118.08,0,11.95,0,4.52,0,0,0.038911,1,11.93,1,Picked
5,7,Normal,60.05,1,97.17,0,1.33,0,0,0.006516,81,871.97,1,Picked
5,9,Normal,151.58,0,75.83,1,0.48,0,-8,0.003774,8,16.07,1,Baseline
5,9,Normal,152.75,0,77,1,1.65,0,-8,0.001657,9,1.17,0,Baseline
5,11,Normal,282,0,206.25,0,0.23,1,170,0.514917,9,125.72,0,Picked
5,21,Silent,24.43,1,28.62,1,0.48,0,-12,0.006016,10,275.12,1,Baseline
6,8,Normal,97.45,0,212.58,0,0.15,0,0,0.996767,11,643.02,0,Picked
6,11,Normal,317.78,0,432.92,0,1.38,0,-7,0.001581,17,220.33,1,Picked
6,14,Normal,79.2,0,14.95,0,1.55,1,-77,4.482145,8,64.65,1,Picked
6,17,Normal,253.2,0,84.42,0,0.88,0,1,0.581193,3,174,1,Picked
0,8,Normal,108.78,0,5.82,1,0.48,1,108,1.874594,19,681.08,1,Baseline
0,20,Normal,355.88,0,13.5,0,8.27,0,2,0.592514,1,211.55,1,Picked
1,15,Normal,24.53,0,519.32,0,3.62,0,0,2.256459,14,25.32,0,Picked
1,16,Normal,96.93,0,591.72,1,1.93,1,82,0.004606,4,25.87,1,Baseline
0,15,Vibrate,103.85,0,103.85,1,0.5,0,0,0.005821,1,152.7,1,Baseline
3,15,Vibrate,84.8,0,84.8,1,2.12,0,-2,3.081813,1,339.32,1,Picked
3,17,Normal,10.37,0,10.37,1,10.37,0,-64,0.104407,1,107.58,1,Picked
1,11,Vibrate,2.07,0,88.32,1,2.22,1,0,4.155034,1,1063.62,1,Picked
0,11,Vibrate,8.78,0,8.78,1,0.48,0,-4,0.00863,1,1205.53,0,Baseline
0,16,Vibrate,35.17,0,35.17,0,0.5,0,-2,0.002886,7,272.33,0,Baseline
1,8,Vibrate,1.5,0,1.5,1,0.7,0,0,0.826091,1,1223.08,0,Baseline
1,11,Vibrate,135.15,0,135.15,0,0.58,0,0,0.002953,1,133.65,0,Baseline
5,11,Vibrate,0.62,0,0.62,1,0.42,0,5,0.015028,3,171.97,1,Baseline
0,15,Vibrate,1.8,0,365,1,1.98,1,146,4.466406,1,215.05,0,Picked
2,10,Vibrate,105.07,0,105.07,1,1.48,0,-1,0.005421,2,1070.23,0,Picked
4,15,Vibrate,159.65,0,159.65,1,2.2,0,0,1.779315,3,4.58,1,Picked
4,17,Vibrate,90.43,0,90.43,1,3.23,0,-3,0.003593,4,129.77,1,Picked
0,19,Normal,13.28,1,9.83,0,0.32,0,-2,0.004567,3,395.97,1,Baseline
2,15,Vibrate,0.5,0,106.92,1,0.67,1,-166,3.035276,2,1221.98,0,Picked
6,19,Vibrate,0.02,0,30.07,1,0.28,0,0,3.457382,3,631.9,1,Picked
2,12,Normal,0.15,0,266.9,0,0.17,1,-98,3.397147,1,251.92,0,Baseline
2,17,Normal,0.48,0,239.82,0,0.4,1,168,3.605707,1,289.95,0,Baseline
4,12,Vibrate,0.45,1,78.72,1,0.48,0,0,3.602355,6,999.57,0,Picked
5,16,Normal,3.3,0,3.3,1,3.3,0,0,0.105411,1,8.83,1,Picked
0,9,Vibrate,39.8,0,39.8,1,0.45,0,-2,0.00435,1,1040.63,1,Baseline
3,10,Vibrate,162.42,0,83.98,1,3.32,0,-4,3.013523,5,78.57,1,Picked
0,17,Vibrate,152.35,0,152.35,1,0.6,0,-4,4.65979,6,1339.32,1,Picked
5,14,Vibrate,24.15,0,24.15,0,0.27,1,-94,0.057496,1,1275.9,1,Baseline
6,12,Vibrate,102.15,0,94.25,1,2.93,1,-85,0.053475,1,69.4,0,Picked
0,9,Vibrate,98.15,0,651.97,1,0.33,1,-4,3.500134,1,1273.88,1,Baseline
1,20,Normal,256.48,0,256.48,1,2.23,1,-169,0.044121,3,655.82,1,Picked
5,17,Vibrate,38.62,0,38.62,1,23.43,0,-35,0.914968,1,18.02,1,Picked
6,11,Vibrate,65.62,0,66.07,1,5.43,1,179,3.257934,1,1027.83,0,Picked
4,12,Normal,8.68,0,5.68,1,6.2,0,-2,3.286871,5,53.67,0,Picked
0,12,Vibrate,14.8,0,14.8,1,11.52,0,-60,0.051171,1,901.32,1,Picked
1,13,Vibrate,128.83,0,128.83,1,1.2,0,-1,0.019302,1,9.68,1,Picked
1,15,Vibrate,11.35,0,11.35,1,0.63,0,-22,0.001978,7,117.77,1,Picked
2,8,Vibrate,16.42,0,16.32,0,0.3,0,0,4.208155,1,978.93,1,Baseline
2,12,Vibrate,245.02,0,244.92,1,1.63,0,-5,0.008716,1,13.48,1,Picked
2,17,Normal,12.32,0,12.32,1,1.03,0,-35,0.144667,2,238.27,1,Picked
2,19,Normal,35.58,0,35.58,1,6.33,1,-89,3.625537,1,80.67,1,Picked
3,10,Normal,95.18,0,95.18,1,0.5,1,-97,4.123759,1,930.15,1,Picked
1,13,Normal,102.73,0,129.73,1,5.3,0,-3,3.59634,1,56.65,1,Picked
5,9,Vibrate,7.48,0,4.48,0,0.22,0,0,0.016708,2,24.68,1,Baseline
0,17,Vibrate,168.72,0,168.72,1,3.15,0,-5,0.015359,3,452.4,0,Picked
3,11,Vibrate,90.23,0,90.23,0,32.08,0,-3,0.004712,1,1165.6,0,Baseline
0,12,Vibrate,53.7,0,53.7,1,1.82,0,-3,3.958552,1,31.4,1,Picked
0,17,Vibrate,43.6,0,43.6,1,3.47,1,-110,3.468169,1,39.72,1,Picked
0,17,Normal,2.95,0,11.78,1,2.97,0,-47,0.070924,4,12.3,0,Picked
1,10,Vibrate,11.67,0,11.67,1,0.47,1,-107,3.840893,4,914.77,1,Picked
1,15,Vibrate,39.22,0,39.22,1,0.72,0,-4,0.007278,2,236.35,0,Baseline
2,11,Vibrate,5.77,0,1.52,1,1.55,0,-2,3.597446,5,1176.78,0,Picked
5,15,Normal,23.37,0,4.97,1,4.93,0,-40,0.03049,3,53.63,0,Picked
6,12,Vibrate,0.88,0,44.35,0,0.45,1,-91,6.864567,6,1178.28,1,Baseline
0,14,Normal,39.8,0,39.8,1,2.5,0,-2,0.005039,11,1226.28,1,Picked
2,11,Normal,9.12,0,9.12,1,0.9,0,37,0.036682,1,1256.78,1,Picked
3,12,Normal,73.65,0,73.65,1,3.57,0,-3,0.006323,6,11.47,1,Picked
3,12,Normal,89.13,0,89.13,1,4.27,0,-40,0.011583,7,15.48,1,Picked
3,13,Normal,132.57,0,132.57,1,3.35,0,2,4.508681,2,43.43,1,Picked
4,17,Normal,78.5,0,35.6,1,2.82,1,-109,3.51167,7,27.15,0,Picked
1,19,Vibrate,11.6,0,11.6,1,0.78,1,101,0.140687,1,168.55,0,Picked
2,23,Vibrate,37.38,0,37.38,1,0.12,0,-1,0.089012,4,29.25,0,Picked
4,20,Vibrate,33.62,0,33.62,1,0.15,1,166,4.070482,14,11.35,0,Picked
5,17,Normal,72.13,0,72.13,1,0.75,1,-164,0.05558,3,0.73,0,Baseline
5,19,Normal,5.82,0,5.82,1,4.62,0,-14,0.30069,4,23.93,0,Picked
2,15,Vibrate,17.73,0,17.73,1,0.37,1,-81,6.247703,22,243.1,1,Baseline
2,16,Vibrate,7.65,0,7.65,1,0.57,0,0,0.002792,3,41.7,0,Picked
2,20,Normal,138.82,0,138.82,1,2.77,0,0,0.009813,26,47.83,1,Picked
5,2,Vibrate,295.03,0,295.03,0,294.78,1,-91,0.034398,27,366.73,1,Baseline
0,0,Normal,10.82,0,11.87,1,0.27,0,-1,0.003434,29,10.98,1,Picked
0,17,Normal,1.78,0,1.8,1,1.8,0,-15,0.359316,2,957.83,1,Picked
1,13,Normal,6.47,0,6.47,1,0.72,1,-76,5.943659,36,2.2,0,Baseline
1,22,Vibrate,25.15,0,25.15,1,0.23,1,-42,1.137322,37,529.02,0,Picked
2,12,Vibrate,4.43,0,4.43,1,0.7,1,-69,0.735786,39,54.48,0,Baseline
2,0,Normal,34.08,0,57.12,1,0.35,0,-2,0.092709,49,732.27,1,Picked
2,1,Normal,70.48,0,93.52,1,0.42,0,-1,1.120537,50,36.4,1,Picked
3,12,Normal,215.25,0,215.25,1,0.73,1,-124,1.632601,52,1195.07,1,Picked
4,9,Vibrate,57.1,0,57.1,0,5.42,0,0,0.001896,55,838.5,0,Baseline
5,11,Vibrate,48.98,1,48.98,1,0.3,0,0,0.01931,58,1258.45,0,Picked
5,11,Vibrate,76.78,0,2.95,1,0.83,1,-60,0.073994,59,27.8,1,Picked
5,23,Vibrate,14.28,0,14.28,1,3,1,169,0.022121,65,12.48,1,Picked
0,11,Normal,48.02,0,48.02,1,0.38,1,-127,1.337614,69,4.33,1,Picked
0,11,Normal,53.32,0,53.32,1,0.85,0,-12,0.511156,70,5.3,1,Picked
1,0,Normal,73.9,1,15.3,1,0.53,0,1,0.006265,76,5.65,0,Baseline
1,16,Vibrate,200.32,0,200.32,1,0.4,1,4,0.005367,79,849.03,0,Baseline
2,17,Normal,6.62,0,15.47,1,0.23,0,-2,0.007602,81,1153.18,1,Picked
2,18,Normal,38.3,0,47.15,1,0.45,1,100,0.940585,84,9.05,1,Baseline
3,1,Normal,80.03,0,80.03,1,0.07,1,160,0.783587,85,128.92,0,Baseline
3,2,Normal,25.6,0,25.6,1,0.13,1,163,0.1681,86,68.05,0,Baseline
3,17,Normal,5.32,0,14.85,1,0.1,1,-59,0.117128,87,895.73,0,Baseline
3,17,Normal,6.72,0,16.25,1,0.25,1,-86,0.59192,88,1.4,0,Picked
4,19,Vibrate,24.05,0,24.05,1,0.07,1,82,5.578816,91,7.03,1,Baseline
4,20,Vibrate,51.97,0,51.97,1,0.7,1,170,6.185247,1,81.93,0,Picked
4,22,Vibrate,144.65,0,144.65,1,0.1,1,73,0.005724,93,92.68,1,Baseline
5,1,Vibrate,49.65,0,49.65,1,0.73,0,-5,0.044751,94,227.02,0,Baseline
5,17,Vibrate,108.68,0,108.68,1,0.73,1,-12,4.763189,1,244.77,1,Baseline
6,19,Vibrate,30.02,0,21.3,1,1.08,0,-36,0.324725,7,140.05,0,Picked
6,23,Vibrate,9.25,0,9.25,0,1.32,0,-2,0.121547,99,2.08,1,Baseline
6,23,Vibrate,23.72,0,23.72,1,0.03,0,0,0.705258,101,9.98,1,Baseline
2,10,Vibrate,174.43,0,174.43,1,0.3,0,-2,0.005816,104,1018.27,1,Picked
2,13,Vibrate,11.65,0,11.65,1,0.17,0,0,5.770494,106,6.43,0,Picked
3,13,Vibrate,3.63,0,3.63,1,3.63,,-149,0.064812,110,115.45,1,Picked
3,13,Vibrate,5.03,0,5.03,1,5.03,0,-47,0.022419,111,1.4,1,Baseline
3,14,Normal,61.82,0,78.68,1,0.52,1,84,0.982554,112,73.65,0,Picked
3,21,Normal,172.22,0,172.22,0,1.03,0,0,0.114081,3,225.08,1,Picked
4,11,Vibrate,12.15,0,12.15,1,0.12,1,124,0.010709,119,837,1,Baseline
4,11,Vibrate,13.98,0,13.98,1,0.27,0,166,4.510247,120,1.83,0,Baseline
4,21,Vibrate,70.62,0,95.33,1,0.52,0,15,0.022475,4,97.35,1,Baseline
6,23,Vibrate,211.23,0,211.23,1,0.13,1,177,0.009013,128,1204.53,1,Baseline
0,1,Vibrate,26.43,0,28.5,1,0.43,0,-1,0.085198,131,26.35,0,Picked
0,10,Vibrate,52.1,0,52.1,1,0.53,0,0,0.009568,132,564.1,1,Picked
0,11,Vibrate,5.77,0,5.77,1,0.18,0,0,0.04549,134,7.45,1,Picked
2,11,Vibrate,64.32,0,146.7,1,0.35,0,109,1.376987,137,257.73,0,Baseline
2,17,Vibrate,12.9,0,12.9,1,0.42,0,-2,0.00979,7,43.87,1,Picked
4,11,Vibrate,11.72,0,11.72,1,0.45,1,81,0.242796,145,781.05,0,Baseline
4,12,Vibrate,38.07,0,38.07,1,0.12,0,-1,1.372645,146,26.35,0,Picked
4,13,Vibrate,59.35,1,13.42,1,0.62,0,0,0.07174,150,2.17,0,Baseline
4,13,Vibrate,73.7,1,27.77,1,0.5,0,0,0.041349,152,9.72,0,Baseline
6,0,Normal,24.93,0,51.23,1,0.22,0,0,8.616485,157,644.05,0,Picked
6,18,Normal,518.87,0,518.87,0,0.9,0,-1,0.397301,5,1090.47,1,Picked
0,11,Vibrate,37.03,0,37.03,1,0.87,1,-83,0.008189,7,701.72,1,Picked
0,11,Vibrate,4.07,0,4.05,1,0.03,0,-2,0.020858,162,43.48,1,Baseline
0,19,Normal,17.72,0,17.72,1,0.55,0,-41,0.081965,1,308.53,0,Picked
3,11,Vibrate,64.72,0,64.72,1,1.02,0,0,4.820774,1,1426.72,1,Picked
4,12,Normal,14.47,0,14.47,1,0.27,1,173,4.299951,170,9.17,1,Picked
1,18,Silent,683.37,0,683.37,1,0.5,0,-29,0.008974,1,94.05,0,Baseline
3,10,Silent,223.17,0,223.17,1,0.45,0,-15,0.00401,1,1377.42,0,Baseline
0,17,Normal,10.43,0,202.17,1,0.03,1,159,5.848279,4,1055.33,1,Picked
1,22,Normal,0.02,1,0.05,1,34.33,0,-42,0.466853,2,256.03,1,Picked
2,20,Silent,7.32,0,58.95,1,0.03,0,0,3.116162,2,58.62,0,Picked
5,10,Normal,11.43,0,23.42,0,11.4,1,2,0.084054,7,749.77,0,Picked
6,10,Normal,9.13,0,23.22,1,0.03,0,-7,0.004839,9,995.4,0,Picked
3,19,Normal,232,0,232,1,0.98,0,5,0.023211,3,339.98,0,Baseline
5,18,Normal,0.25,0,9.92,1,0.03,0,-31,0.003891,1,223.33,1,Picked
3,16,Normal,58.83,0,58.83,0,56.9,0,-3,0.009299,1,1093.45,1,Baseline
5,17,Normal,89.57,0,89.57,1,0.42,1,27,0.026626,2,1306.62,0,Baseline
4,19,Normal,1.92,0,73.58,1,0.03,1,138,0.001248,4,1333.6,0,Picked
4,19,Normal,0.93,0,11.97,1,0.03,0,48,0.051781,5,12.05,1,Picked
5,22,Normal,0.6,0,0.78,1,0.03,1,-179,0.145067,19,32.73,1,Picked
1,18,Normal,11.5,0,206.88,0,3.67,1,11,3.028929,7,1296.88,0,Picked
1,21,Normal,46.98,0,46.98,1,0.42,1,159,0.068293,29,159.18,1,Baseline
1,23,Silent,0.45,0,146.92,1,2.07,1,158,0.012355,30,99.93,0,Baseline
0,17,Silent,0.27,0,228.35,1,0.8,0,-31,2.936531,2,1233.93,1,Baseline
0,22,Normal,78.15,0,187.05,1,0.47,1,1,0.008404,32,275.12,0,Baseline
4,17,Vibrate,0.13,0,0.13,1,0.13,1,-6,0.016037,34,305.27,1,Baseline
5,20,Normal,4.53,0,8.63,1,0.03,0,-27,0.000037,35,122.53,0,Picked
0,10,Normal,7.58,0,7.58,0,0.68,1,-161,0.031635,1,627.25,1,Picked
5,20,Normal,48.55,1,48.55,1,1.13,0,-1,0.034667,41,451.2,1,Baseline
3,16,Normal,1.5,0,86.1,0,1.47,0,2,0.033337,1,1195.03,0,Picked
6,11,Normal,21.15,0,21.15,1,0.03,1,1,3.691879,2,958.95,1,Picked
3,17,Normal,30.15,0,15.33,0,15.27,0,7,4.149082,1,191.55,0,Picked
6,11,Normal,1.48,0,68.28,1,0.03,0,0,0.021289,47,1046.72,1,Picked
6,14,Normal,53.8,0,53.8,1,0.22,0,-60,0.249648,3,63.4,1,Baseline
6,15,Silent,23.38,0,61.4,1,0.43,0,-16,0.051241,1,23.02,1,Baseline
0,16,Silent,0.28,0,9.35,1,0.28,1,99,3.708522,4,35.37,0,Baseline
6,19,Vibrate,34.17,0,270.67,0,0.47,0,0,0.014419,51,276.7,1,Picked
6,20,Vibrate,56.12,0,292.62,0,0.18,0,0,0.036839,52,21.95,1,Picked
